chr	start	end	omim_id
chr1	120838982	120855681	614711
chr1	120926127	120935944	601502
chr1	121107153	121134735	614704
chr1	143896447	143914847	614712
chr1	144593687	144832254	613999
chr1	144851426	145075933	608117
chr1	145209123	145289312	618023
chr1	145293370	145370303	614000
chr1	145413277	145417543	608374
chr1	145438489	145442635	606599
chr1	145456235	145470400	617457
chr1	145477068	145501670	621464
chr1	145507608	145513536	605313
chr1	145516371	145523730	603867
chr1	145525029	145543868	604042
chr1	145549208	145568522	621505
chr1	145575987	145586546	605987
chr1	145590665	145610913	617454
chr1	145611017	145696218	619535
chr1	145695797	145715586	604463
chr1	145727665	145764207	603831
chr1	145764408	145827075	612821
chr1	146030694	146082439	613998
chr1	146395054	146467744	614003
chr1	146626684	146644049	602741
chr1	146644325	146767443	613039
chr1	146655883	146696931	603957
chr1	147013270	147098017	602597
chr1	147114028	147142646	611471
chr1	147228331	147245455	121013
chr1	147374920	147381396	600897
chr1	147400532	147498175	612806
chr1	147574427	147624560	614001
chr1	148555983	148596263	610414
chr1	148644035	148644795	608608
chr1	148735238	148737141	608609
chr1	149369293	149378303	601503
chr1	149449856	149459550	616853
chr1	149754249	149772165	146760
chr1	149804220	149804616	142750
chr1	149812258	149812780	142780
chr1	149813784	149814317	142720
chr1	149856008	149858232	601831
chr1	149858467	149858961	602797
chr1	149859018	149859515	615014
chr1	149871120	149872348	613181
chr1	149874869	149889396	185860
chr1	149895208	149899695	605593
chr1	149909704	149982675	611748
chr1	150039438	150117507	610035
chr1	150121835	150132260	608335
chr1	150190716	150208460	609611
chr1	150230168	150237478	604832
chr1	150237803	150241416	607629
chr1	150254963	150259505	615782
chr1	150266280	150281414	611984
chr1	150293916	150325704	607301
chr1	150336622	150449042	614695
chr1	150459894	150480078	612805
chr1	150480584	150486265	602201
chr1	150488227	150509264	616092
chr1	150521883	150533413	610113
chr1	150547033	150552086	159552
chr1	150593721	150602088	603061
chr1	150618705	150669630	612208
chr1	150670535	150693371	609824
chr1	150702663	150738254	116845
chr1	150768683	150780736	601105
chr1	150782188	150849075	126110
chr1	150898738	150937213	604396
chr1	150937661	150947311	606920
chr1	150954767	150968110	603319
chr1	150969011	150980869	618407
chr1	150980924	151008189	617413
chr1	151009061	151020196	611275
chr1	151023460	151032098	619456
chr1	151032872	151042020	604684
chr1	151043236	151098018	621284
chr1	151104182	151119107	609294
chr1	151129124	151132225	612112
chr1	151138619	151142772	608095
chr1	151142462	151148457	605834
chr1	151148779	151162673	600607
chr1	151171027	151222007	603275
chr1	151227209	151239955	601648
chr1	151253997	151264652	610568
chr1	151264272	151300191	602758
chr1	151313115	151319728	601863
chr1	151336779	151345181	604188
chr1	151372048	151374413	602177
chr1	151375199	151431970	614787
chr1	151483862	151511168	609473
chr1	151512784	151556059	600087
chr1	151584525	151671556	611541
chr1	151672533	151689279	612678
chr1	151732122	151735972	611824
chr1	151735444	151743806	605138
chr1	151744043	151762976	609501
chr1	151772739	151777895	609794
chr1	151778546	151804278	602943
chr1	151819576	151826188	615653
chr1	151843341	151881987	606388
chr1	151955390	151966335	114085
chr1	152004981	152009480	603114
chr1	152078792	152087920	190370
chr1	152126070	152131704	613259
chr1	152184551	152196669	616293
chr1	152274640	152297715	135940
chr1	152321210	152332482	616284
chr1	152381718	152386739	611312
chr1	152483278	152484653	612619
chr1	152486957	152488484	617426
chr1	152538129	152539256	612617
chr1	152551856	152552992	612616
chr1	152572709	152573562	612615
chr1	152586286	152586574	612614
chr1	152595309	152595579	612613
chr1	152635855	152637135	612612
chr1	152647754	152649045	612611
chr1	152658598	152659873	612610
chr1	152670820	152671918	612609
chr1	152680635	152681910	612618
chr1	152730500	152734532	613260
chr1	152747615	152749500	612608
chr1	152758732	152760902	612607
chr1	152769196	152770657	612606
chr1	152777307	152779127	612605
chr1	152784446	152785584	612604
chr1	152799948	152800573	612603
chr1	152850797	152857523	601148
chr1	152881021	152884362	147360
chr1	152919681	152921731	621317
chr1	152943123	152945050	616363
chr1	152956556	152958290	182265
chr1	152974224	152976332	182271
chr1	153003678	153005376	182266
chr1	153012207	153013596	617587
chr1	153028595	153029988	182267
chr1	153042701	153044087	182268
chr1	153065610	153067002	617588
chr1	153084596	153091944	617589
chr1	153122057	153123366	617590
chr1	153175905	153177596	611042
chr1	153232162	153234600	152445
chr1	153269591	153285428	608197
chr1	153302595	153321317	608198
chr1	153330329	153333499	123886
chr1	153346186	153348097	603112
chr1	153362507	153395059	123885
chr1	153388995	153395698	617427
chr1	153430219	153433127	600353
chr1	153507074	153508467	114110
chr1	153509622	153514285	176991
chr1	153516096	153518282	114210
chr1	153519804	153521734	176992
chr1	153533583	153538320	176993
chr1	153579361	153585613	617437
chr1	153586730	153588801	607986
chr1	153591274	153606837	601989
chr1	153600909	153604515	176940
chr1	153606541	153618782	614206
chr1	153631129	153634328	607007
chr1	153634263	153643469	603181
chr1	153651163	153666468	108960
chr1	153700525	153747284	611347
chr1	153747882	153752633	604193
chr1	153777200	153895448	614998
chr1	153901976	153919194	619843
chr1	153920150	153931088	608972
chr1	153931585	153940660	604740
chr1	153940377	153946835	607138
chr1	153946744	153950150	604671
chr1	153954125	153958815	602672
chr1	153963237	153964631	603702
chr1	153965165	154127592	621033
chr1	154127783	154164576	191030
chr1	154179195	154193066	617428
chr1	154193324	154243986	616472
chr1	154245104	154248351	605998
chr1	154293568	154297801	606578
chr1	154298000	154323780	605867
chr1	154377818	154441926	147880
chr1	154451956	154474888	610482
chr1	154521052	154531138	617429
chr1	154540253	154552489	118507
chr1	154554532	154600473	146920
chr1	154669930	154842757	602983
chr1	154897215	154915134	607622
chr1	154916555	154928575	618819
chr1	154929501	154934258	606903
chr1	154934773	154946852	600560
chr1	154947156	154951727	116900
chr1	154955819	154965587	610595
chr1	154966061	154966797	607377
chr1	154975124	154990999	607646
chr1	154991002	155006257	619861
chr1	155006281	155023406	619860
chr1	155023791	155035251	605548
chr1	155036215	155042029	601380
chr1	155051312	155060014	601381
chr1	155100351	155107375	191164
chr1	155107850	155111329	613683
chr1	155112366	155113007	605951
chr1	155141883	155145780	619029
chr1	155146324	155157446	600986
chr1	155158299	155162706	158340
chr1	155165378	155178969	188062
chr1	155178489	155183630	600605
chr1	155204242	155214418	606463
chr1	155216995	155225274	619447
chr1	155225771	155232151	606913
chr1	155232658	155243295	602989
chr1	155247253	155259639	609973
chr1	155259083	155271229	609712
chr1	155278656	155290456	134629
chr1	155290684	155300905	617318
chr1	155305058	155532594	607999
chr1	155579960	155584758	617619
chr1	155629244	155658787	607860
chr1	155658881	155708801	602074
chr1	155719449	155829222	610393
chr1	155829357	155854990	608741
chr1	155867598	155881140	609591
chr1	155882835	155904204	619370
chr1	155911428	155912878	609043
chr1	155916644	155949408	607560
chr1	155978838	155990742	600867
chr1	156005089	156023589	605440
chr1	156024572	156028297	610389
chr1	156030950	156040295	612942
chr1	156041803	156052256	611007
chr1	156052363	156109872	150330
chr1	156119734	156147535	607292
chr1	156163894	156182587	610824
chr1	156182797	156209833	609176
chr1	156211974	156213108	112260
chr1	156213110	156217847	614579
chr1	156219014	156261307	610962
chr1	156252722	156262234	615531
chr1	156262478	156265470	619958
chr1	156268414	156269098	619650
chr1	156278758	156308083	600114
chr1	156307104	156316786	619679
chr1	156339001	156355011	607079
chr1	156374043	156399340	618747
chr1	156390132	156390221	611186
chr1	156433518	156470567	600663
chr1	156495196	156542357	621092
chr1	156561567	156564091	608862
chr1	156589206	156595517	619726
chr1	156611908	156629320	600347
chr1	156638554	156647199	600915
chr1	156669397	156675576	180231
chr1	156691682	156698558	611930
chr1	156707094	156710880	611836
chr1	156711900	156722240	600339
chr1	156737326	156770607	179755
chr1	156776034	156786640	604514
chr1	156785541	156851642	191315
chr1	156809854	156828909	147671
chr1	156863509	156886221	610278
chr1	156904631	157016695	605708
chr1	157061834	157069600	621105
chr1	157090982	157108187	164873
chr1	157483166	157522305	605877
chr1	157543536	157567875	605876
chr1	157646270	157670559	606510
chr1	157715522	157746922	606509
chr1	157764192	157789910	606508
chr1	157796857	157811598	602592
chr1	157963434	158070052	607428
chr1	158147819	158154686	188410
chr1	158218125	158228059	188370
chr1	158259712	158264564	188340
chr1	158297744	158301321	188360
chr1	158323683	158327343	188411
chr1	158580493	158656505	182860
chr1	158801140	158819292	159553
chr1	158901341	158946849	612677
chr1	158969765	159024941	147586
chr1	159032273	159046556	604578
chr1	159141404	159173103	609743
chr1	159174664	159176290	613665
chr1	159253364	159277992	147140
chr1	159504867	159505797	619546
chr1	159557615	159558655	104770
chr1	159682078	159684379	123260
chr1	159750751	159752333	618361
chr1	159770301	159786047	613562
chr1	159796662	159807282	606620
chr1	159824105	159832447	621098
chr1	159842153	159869955	605152
chr1	159887900	159895297	604634
chr1	159896830	159915403	609738
chr1	159921281	159924027	608589
chr1	159994742	160001780	610273
chr1	160007256	160039950	602208
chr1	160051327	160060353	600932
chr1	160061128	160068618	606644
chr1	160085548	160113381	182340
chr1	160121392	160156770	607321
chr1	160160364	160171676	114250
chr1	160175173	160185162	603434
chr1	160185509	160232339	615820
chr1	160246598	160254941	600279
chr1	160258383	160313040	601924
chr1	160313172	160328739	605254
chr1	160336860	160342636	162360
chr1	160370353	160398460	600533
chr1	160454825	160493045	606446
chr1	160510887	160549286	604513
chr1	160577895	160616834	603492
chr1	160648535	160681612	109530
chr1	160708846	160724611	606625
chr1	160765963	160798045	600684
chr1	160799949	160832677	605554
chr1	160846329	160854970	609873
chr1	160914814	160924599	609874
chr1	160965000	160990942	605721
chr1	161007420	161008754	616041
chr1	161009040	161015767	191523
chr1	161016735	161039681	614264
chr1	161040787	161059348	609607
chr1	161068150	161070136	617375
chr1	161070350	161087827	613466
chr1	161087894	161095235	604618
chr1	161090763	161102457	606841
chr1	161123767	161128646	610554
chr1	161129289	161135513	604729
chr1	161136215	161141010	600923
chr1	161141099	161147758	604014
chr1	161154091	161168844	603876
chr1	161167206	161184185	602985
chr1	161185084	161189035	147139
chr1	161192081	161193418	107670
chr1	161199458	161207993	603881
chr1	161274524	161279758	159440
chr1	161284170	161332996	602413
chr1	161334522	161337666	616119
chr1	161475246	161489619	146790
chr1	161494329	161496684	140555
chr1	161511548	161520527	146740
chr1	161551128	161571010	612169
chr1	161575961	161578340	140556
chr1	161592985	161601753	610665
chr1	161617032	161648444	604590
chr1	161677018	161684142	606891
chr1	161691333	161697933	609251
chr1	161719575	161727028	604835
chr1	161736109	161933860	605537
chr1	162039480	162340265	605551
chr1	162342992	162346644	617257
chr1	162365057	162381926	608510
chr1	162466963	162499419	608849
chr1	162531511	162571030	602862
chr1	162600652	162757195	191311
chr1	162760491	162782613	606756
chr1	163038660	163046592	602516
chr1	163112088	163291525	603276
chr1	163291743	163325549	611772
chr1	164528420	164855284	176310
chr1	165171103	165325952	600298
chr1	165370158	165414363	180247
chr1	165513236	165533194	615218
chr1	165600470	165625373	604564
chr1	165631452	165667799	602733
chr1	165693527	165738159	614123
chr1	165796850	165880855	609329
chr1	166808711	166825596	620039
chr1	166825746	166845501	612763
chr1	166877423	166944777	618081
chr1	166944818	166991451	611368
chr1	167022072	167059614	602171
chr1	167063311	167098402	621374
chr1	167190121	167396582	164175
chr1	167399876	167487766	186780
chr1	167510249	167522999	618055
chr1	167599468	167677933	610579
chr1	167691218	167761156	604376
chr1	167778622	167883372	605205
chr1	167885912	167906310	614737
chr1	167905476	168045074	610494
chr1	168048779	168106905	612250
chr1	168148199	168171347	611807
chr1	168250114	168283664	604614
chr1	168510005	168513235	604828
chr1	168545842	168551307	600250
chr1	168664705	168698444	125597
chr1	169075927	169101957	182330
chr1	169101768	169337035	613465
chr1	169337432	169365813	608692
chr1	169364107	169429907	620891
chr1	169433146	169455208	603941
chr1	169481188	169555719	612309
chr1	169558086	169599362	173610
chr1	169659807	169680761	153240
chr1	169691780	169703220	131210
chr1	169761669	169764048	615255
chr1	169764180	169823221	621430
chr1	169818771	169863037	608192
chr1	169890469	170043836	601836
chr1	170501306	170522975	607983
chr1	170633271	170708562	167420
chr1	171060045	171086959	136132
chr1	171154438	171181825	603955
chr1	171217632	171255100	136130
chr1	171283321	171311223	136131
chr1	171454668	171562650	617373
chr1	171604556	171621828	601652
chr1	171669299	171711205	606909
chr1	171750799	171766856	617987
chr1	171810637	172387606	611445
chr1	172107937	172108047	610721
chr1	172107947	172108028	614722
chr1	172113674	172113784	610720
chr1	172410596	172413209	601730
chr1	172501488	172580973	619434
chr1	172628242	172636016	134638
chr1	173008341	173020081	603898
chr1	173152869	173176470	603594
chr1	173446473	173457954	602316
chr1	173469598	173572211	620338
chr1	173577474	173638990	618712
chr1	173604476	173606269	621346
chr1	173684119	173755830	617679
chr1	173768687	173794021	611503
chr1	173793810	173827684	610956
chr1	173833038	173838183	608280
chr1	173872937	173886465	107300
chr1	173900221	173991495	609424
chr1	174128657	174964445	609238
chr1	174417101	174418683	604106
chr1	174968570	174981163	606186
chr1	174982093	174992561	611978
chr1	175036968	175117211	617472
chr1	175126121	175162123	616696
chr1	175284329	175712731	601995
chr1	175913966	176176422	608067
chr1	176432310	176814737	619485
chr1	176826456	177133848	600904
chr1	177140093	177251558	619359
chr1	177897922	177953419	612855
chr1	178063238	178447985	606136
chr1	178694378	178890975	617819
chr1	178818669	178840212	603874
chr1	178994938	179045702	611063
chr1	179051204	179065131	607555
chr1	179068464	179198812	164690
chr1	179262931	179327815	102642
chr1	179519673	179545083	604766
chr1	179560747	179660407	617748
chr1	179696910	179785333	611727
chr1	179809110	179846938	614513
chr1	179851419	179889211	614512
chr1	179923944	180084010	617870
chr1	180124003	180173165	603120
chr1	180199398	180248119	602146
chr1	180257364	180471712	616352
chr1	180601157	180859415	605237
chr1	180941860	180992006	603944
chr1	181002522	181031074	600764
chr1	181057835	181062036	607177
chr1	181452652	181777219	601013
chr1	182347232	182360925	138290
chr1	182367251	182369802	620288
chr1	182419280	182529732	611012
chr1	182542768	182558391	180435
chr1	182567757	182573524	602514
chr1	182610952	182721511	607189
chr1	182758907	182799519	611412
chr1	182808481	182857117	603115
chr1	182868999	182922301	619514
chr1	182992554	183114727	150290
chr1	183155398	183214262	150292
chr1	183217371	183387515	608701
chr1	183441633	183523326	610964
chr1	183524696	183560049	608515
chr1	183589980	183604918	604227
chr1	183605243	183897666	605667
chr1	183615409	183622451	609908
chr1	183898795	184006862	617533
chr1	184020863	184066619	608756
chr1	184659370	184723992	610214
chr1	184760165	184943640	619294
chr1	185014689	185071735	608985
chr1	185087232	185126230	611673
chr1	185126191	185260913	619513
chr1	185265519	185286375	609209
chr1	185703522	186160081	608548
chr1	186265404	186283699	604283
chr1	186280783	186344385	189940
chr1	186344969	186390507	609335
chr1	186412697	186430246	171490
chr1	186640922	186649555	600262
chr1	186649785	186650578	617650
chr1	186798080	186958113	600522
chr1	190066787	190446994	618390
chr1	192127591	192154945	607192
chr1	192286121	192336415	612407
chr1	192544902	192549154	600323
chr1	192605276	192629441	607190
chr1	192778168	192781405	600861
chr1	192981383	193029206	610667
chr1	193029003	193060907	600063
chr1	193065594	193075244	606820
chr1	193091160	193223945	607393
chr1	193147859	193155743	603018
chr1	196194908	196577570	610044
chr1	196621172	196716634	134370
chr1	196743969	196764537	605336
chr1	196788860	196801319	134371
chr1	196857181	196887763	605337
chr1	196912867	196928752	600889
chr1	196946685	196978808	608593
chr1	197007870	197036390	134580
chr1	197053256	197115799	605481
chr1	197170633	197447585	604210
chr1	197473877	197744610	613292
chr1	197881593	197904608	606066
chr1	198126127	198291550	606848
chr1	198492351	198510075	618071
chr1	198608169	198726605	151460
chr1	198828001	198828111	612744
chr1	198828172	198828282	612742
chr1	199996837	200146543	604453
chr1	200374078	200379164	618703
chr1	200520627	200589879	611279
chr1	200609932	200639035	615464
chr1	200708020	200829832	613775
chr1	200842108	200843306	602174
